History,delta = 0.7,,time (delta = 0.7),action sparsity (delta = 0.7),mean predicate sparsity (delta = 0.7),delta = 0.8,,time (delta = 0.8),action sparsity (delta = 0.8),mean predicate sparsity (delta = 0.8),delta = 1.0,,time (delta = 1.0),action sparsity (delta = 1.0),mean predicate sparsity (delta = 1.0)
"[(39, 31, 46, 11, 10), 2, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (39, 47, 29, 11, 10), 1, (38, 39, 46, 10, 10), 3, (39, 38, 46, 11, 10), 1, (47, 39, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.01187, 0.01947, 0.01947, 0.01947, 0.10187, -0.00853, 0.10187, 0.08693, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, 47, 29, None, None), (None, None, None, 13, None), 'win']",0.3979787149983167,0.8181818181818181,0.875,"[0.01187, 0.01947, 0.01947, 0.01947, 0.10187, -0.00853, 0.10187, 0.08693, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, 47, 29, None, None), (None, None, None, 13, None), 'win']",0.3878705370007083,0.8181818181818181,0.875,"[0.01187, 0.01947, 0.01947, 0.01947, 0.10187, -0.00853, 0.10187, 0.08693, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, 47, 29, None, None), (None, None, None, 13, None), 'win']",0.3947915369972179,0.8181818181818181,0.875
"[(14, 22, 19, 7, 10), 1, (22, 14, 19, 8, 10), 2, (23, 22, 29, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (31, 39, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (47, 39, 54, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.1088, 0.0576, -0.0304, -0.0392, 0.02773, 0.03387, 0.02773, 0.03387, 0.02373, 0.032, 0.02373, 0.03893, 0.08693, 0.10187, 0.08693, 0.08693, 0.04, 0.01227, 0.01227, 0.11413]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.8923478169999726,0.6363636363636364,0.8125,"[0.1088, 0.0576, -0.0304, -0.0392, 0.02773, 0.03387, 0.02773, 0.03387, 0.02373, 0.032, 0.02373, 0.03893, 0.08693, 0.10187, 0.08693, 0.08693, 0.04, 0.01227, 0.01227, 0.11413]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.8809054580015072,0.6363636363636364,0.8125,"[0.1088, 0.0576, -0.0304, -0.0392, 0.02773, 0.03387, 0.02773, 0.03387, 0.02373, 0.032, 0.02373, 0.03893, 0.08693, 0.10187, 0.08693, 0.08693, 0.04, 0.01227, 0.01227, 0.11413]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.8921687040019606,0.6363636363636364,0.8125
"[(30, 31, 46, 9, 10), 2, (22, 30, 19, 8, 10), 1, (30, 22, 46, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.00867, 0.01813, 0.00867, 0.02, 0.05493, -0.00747, 0.01507, 0.01507, 0.03573, 0.03573, 0.10187, 0.08693, 0.04, 0.01227, 0.11413, 0.11413]","[(30, None, None, None, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.6875874619981914,0.7272727272727273,0.8333333333333334,"[0.00867, 0.01813, 0.00867, 0.02, 0.05493, -0.00747, 0.01507, 0.01507, 0.03573, 0.03573, 0.10187, 0.08693, 0.04, 0.01227, 0.11413, 0.11413]","[(30, None, None, None, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.7094356679990597,0.7272727272727273,0.8333333333333334,"[0.00867, 0.01813, 0.00867, 0.02, 0.05493, -0.00747, 0.01507, 0.01507, 0.03573, 0.03573, 0.10187, 0.08693, 0.04, 0.01227, 0.11413, 0.11413]","[(30, None, None, None, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.7185472270030004,0.7272727272727273,0.8333333333333334
"[(31, 23, 29, 10, 10), 1, (39, 31, 29, 11, 10), 2, (31, 39, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[-0.0392, 0.03387, 0.02773, 0.03387, -0.02587, 0.06373, 0.05453, 0.04707, 0.08253, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.8316047799999069,0.6363636363636364,0.8125,"[-0.0392, 0.03387, 0.02773, 0.03387, -0.02587, 0.06373, 0.05453, 0.04707, 0.08253, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.8531793549991562,0.6363636363636364,0.8125,"[-0.0392, 0.03387, 0.02773, 0.03387, -0.02587, 0.06373, 0.05453, 0.04707, 0.08253, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.8678336640005,0.6363636363636364,0.8125
"[(6, 7, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 19, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (47, 39, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.0432, -0.0432, -0.056, 0.0336, 0.0736, 0.02773, 0.03387, 0.0112, 0.032, 0.02293, 0.04213, 0.00187, 0.00213, 0.00747, 0.0184, 0.17653, 0.11413, 0.11413, 0.11413]","[(None, 15, None, 9, None), (None, 39, None, 12, None), (None, 47, None, 13, None), (47, 55, 54, None, None), 'win']",0.7462776190004661,0.6363636363636364,0.6875,"[0.0432, -0.0432, -0.056, 0.0336, 0.0736, 0.02773, 0.03387, 0.0112, 0.032, 0.02293, 0.04213, 0.00187, 0.00213, 0.00747, 0.0184, 0.17653, 0.11413, 0.11413, 0.11413]","[(None, 15, None, 9, None), (None, 39, None, 12, None), (None, 47, None, 13, None), (47, 55, 54, None, None), 'win']",0.7558215200006089,0.6363636363636364,0.6875,"[0.0432, -0.0432, -0.056, 0.0336, 0.0736, 0.02773, 0.03387, 0.0112, 0.032, 0.02293, 0.04213, 0.00187, 0.00213, 0.00747, 0.0184, 0.17653, 0.11413, 0.11413, 0.11413]","[(None, 15, None, 9, None), (None, 39, None, 12, None), (None, 47, None, 13, None), (47, 55, 54, None, None), 'win']",0.7715505679989292,0.6363636363636364,0.6875
"[(22, 14, 29, 8, 10), 2, (14, 22, 29, 7, 10), 2, (15, 14, 19, 8, 10), 1, (15, 15, 19, 8, 10), 1, (23, 15, 19, 9, 10), 1, (23, 23, 29, 9, 10), 1, (23, 23, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.00027, 0.0208, -0.0224, -0.0224, -0.01867, 0.0432, 0.0432, -0.00747, 0.01507, 0.0432, 0.03573, 0.10187, 0.08693, 0.0016, 0.04, 0.01227, 0.11413]","[(14, None, None, None, None), (None, 23, None, 9, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.9993832580003073,0.6363636363636364,0.8125,"[0.00013, 0.0208, -0.0224, -0.0224, -0.01867, 0.0432, 0.0432, -0.00747, 0.01507, 0.0432, 0.03573, 0.10187, 0.08693, 0.0016, 0.04, 0.01227, 0.11413]","[(14, None, 29, None, None), (None, 23, None, 9, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.9468632739990426,0.6363636363636364,0.75,"[0.00013, 0.0208, -0.0224, -0.0224, -0.01867, 0.0432, 0.0432, -0.00747, 0.01507, 0.0432, 0.03573, 0.10187, 0.08693, 0.0016, 0.04, 0.01227, 0.11413]","[(14, None, 29, None, None), (None, 23, None, 9, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.9435609860011027,0.6363636363636364,0.75
"[(39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (55, 47, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.01187, 0.01613, 0.01947, 0.01947, 0.08693, 0.08693, 0.10187, 0.08693, 0.10187, 0.08693, 0.13413, 0.08267, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, 47, 29, None, None), (None, None, None, 13, None), (None, None, None, 13, None), 'win']",0.5933161249995464,0.7272727272727273,0.9166666666666666,"[0.05453, 0.04707, 0.04213, 0.04213, 0.03787, 0.04213, 0.10187, 0.08693, 0.13413, 0.08267, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, None, None, 13, None), 'win']",0.5619114440014528,0.7272727272727273,0.8333333333333334,"[0.05453, 0.04707, 0.04213, 0.04213, 0.03787, 0.04213, 0.10187, 0.08693, 0.13413, 0.08267, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, None, None, 13, None), 'win']",0.5613088420032,0.7272727272727273,0.8333333333333334
"[(39, 47, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.10187, 0.08693, 0.08693, 0.13413, 0.13413, 0.13413, 0.08267, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, None, None, 13, None), (None, None, None, 13, None), 'win']",0.41531160800150246,0.8181818181818181,1.0,"[0.064, 0.0448, 0.0448, 0.1104, 0.13413, 0.13413, 0.08267, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, 55, None, 13, None), (None, None, None, 13, None), 'win']",0.3193023040003027,0.8181818181818181,0.875,"[0.064, 0.0448, 0.0448, 0.1104, 0.13413, 0.13413, 0.08267, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, 55, None, 13, None), (None, None, None, 13, None), 'win']",0.31685417400149163,0.8181818181818181,0.875
"[(31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.06373, 0.05453, 0.04707, 0.04707, 0.03227, 0.03227, 0.03893, 0.03893, 0.10187, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, None, 46, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.6707470760011347,0.7272727272727273,0.8333333333333334,"[0.06373, 0.05453, 0.04707, 0.04707, 0.03227, 0.03227, 0.03893, 0.03893, 0.10187, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, None, 46, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.6634011239984829,0.7272727272727273,0.8333333333333334,"[0.06373, 0.05453, 0.04707, 0.04707, 0.03227, 0.03227, 0.03893, 0.03893, 0.10187, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, None, 46, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.6860979369994311,0.7272727272727273,0.8333333333333334
"[(47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.08693, 0.08693, 0.08693, 0.08693, 0.13413, 0.13413, 0.13413, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, None, None, 13, None), (None, None, None, 13, None), 'win']",0.39718869400167023,0.8181818181818181,1.0,"[0.08693, 0.08693, 0.08693, 0.08693, 0.13413, 0.13413, 0.13413, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, None, None, 13, None), (None, None, None, 13, None), 'win']",0.39910867499929736,0.8181818181818181,1.0,"[0.04347, 0.04347, 0.04347, 0.04347, 0.13413, 0.13413, 0.13413, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, None, 46, 13, None), (None, None, None, 13, None), 'win']",0.3884727049990033,0.8181818181818181,0.875
"[(39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.05453, 0.04707, 0.04213, 0.03787, 0.04213, 0.04213, 0.00747, 0.0184, 0.0184, 0.0184, 0.11413, 0.17653, 0.01227, 0.11413]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (47, 55, 54, None, None), 'win']",0.45040950100155897,0.7272727272727273,0.6666666666666666,"[0.05453, 0.04707, 0.04213, 0.03787, 0.04213, 0.04213, 0.00747, 0.0184, 0.0184, 0.0184, 0.11413, 0.17653, 0.01227, 0.11413]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (47, 55, 54, None, None), 'win']",0.4638969349980471,0.7272727272727273,0.6666666666666666,"[0.05453, 0.04707, 0.04213, 0.03787, 0.04213, 0.04213, 0.00747, 0.0184, 0.0184, 0.0184, 0.11413, 0.17653, 0.01227, 0.11413]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (47, 55, 54, None, None), 'win']",0.45907936100047664,0.7272727272727273,0.6666666666666666
"[(47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.08253, 0.08253, 0.08253, 0.08253, 0.04707, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.11413, 0.11413, 0.11413]","[(None, None, 46, 12, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.6392864599984023,0.7272727272727273,0.8333333333333334,"[0.08253, 0.08253, 0.08253, 0.08253, 0.04707, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.11413, 0.11413, 0.11413]","[(None, None, 46, 12, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.6297914079987095,0.7272727272727273,0.8333333333333334,"[0.08253, 0.08253, 0.08253, 0.08253, 0.04707, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.11413, 0.11413, 0.11413]","[(None, None, 46, 12, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.605598887999804,0.7272727272727273,0.8333333333333334
"[(39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.03387, -0.02587, 0.03227, 0.03893, 0.03893, 0.03893, 0.08693, 0.08693, 0.10187, 0.08693, 0.08693, 0.10187, 0.08693, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, 39, None, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), (None, None, None, 13, None), 'win']",0.7600146730001143,0.6363636363636364,0.875,"[0.03387, -0.02587, 0.03227, 0.03893, 0.03893, 0.03893, 0.08693, 0.08693, 0.10187, 0.08693, 0.08693, 0.10187, 0.08693, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, 39, None, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), (None, None, None, 13, None), 'win']",0.7339739529998042,0.6363636363636364,0.875,"[0.03387, -0.02587, 0.03227, 0.03893, 0.03893, 0.03893, 0.04347, 0.04347, 0.05093, 0.04347, 0.08693, 0.10187, 0.08693, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, 39, None, 12, None), (39, 47, None, None, None), (None, None, 46, 13, None), (None, None, None, 13, None), 'win']",0.7342403279981227,0.6363636363636364,0.8125
"[(23, 22, 19, 9, 10), 1, (23, 23, 19, 9, 10), 1, (22, 23, 29, 8, 10), 1, (23, 22, 19, 9, 10), 1, (22, 23, 29, 8, 10), 1, (30, 22, 46, 9, 10), 2, (38, 30, 46, 10, 10), 3, (39, 38, 29, 11, 10), 2, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[-0.03813, -0.03813, -0.09333, -0.02107, -0.09333, -0.02107, 0.02507, 0.06507, 0.01893, 0.03387, 0.03573, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, None, None, 8, None), (None, None, None, 9, None), (None, 39, None, 12, None), (None, None, None, 13, None), 'win']",1.1195090069995786,0.6363636363636364,0.9375,"[-0.03813, -0.03813, -0.09333, -0.02107, -0.09333, -0.02107, 0.02507, 0.06507, 0.01893, 0.03387, 0.03573, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, None, None, 8, None), (None, None, None, 9, None), (None, 39, None, 12, None), (None, None, None, 13, None), 'win']",1.1424625120016572,0.6363636363636364,0.9375,"[-0.09333, -0.09333, -0.09333, -0.02107, -0.09333, -0.02107, 0.02507, 0.06507, 0.01893, 0.03387, 0.03573, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 23, None, None, None), (None, None, None, 9, None), (None, 39, None, 12, None), (None, None, None, 13, None), 'win']",1.0522766039975977,0.6363636363636364,0.9375
"[(23, 15, 29, 9, 10), 1, (23, 23, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (47, 39, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.0432, 0.0432, -0.00747, 0.01507, 0.03387, 0.03387, 0.02773, 0.03387, 0.03573, 0.0432, 0.03573, 0.08693, 0.01227, 0.11413, 0.11413, 0.11413]","[(None, 39, 46, 11, None), (None, 39, None, 12, None), (None, None, None, 13, None), 'win']",0.6630175790014619,0.7272727272727273,0.75,"[0.0432, 0.0432, -0.00747, 0.01507, 0.03387, 0.03387, 0.02773, 0.03387, 0.03573, 0.0432, 0.03573, 0.08693, 0.01227, 0.11413, 0.11413, 0.11413]","[(None, 39, 46, 11, None), (None, 39, None, 12, None), (None, None, None, 13, None), 'win']",0.6643721079999523,0.7272727272727273,0.75,"[0.0432, 0.0432, -0.00747, 0.01507, 0.03387, 0.03387, 0.02773, 0.03387, 0.03573, 0.0432, 0.03573, 0.08693, 0.01227, 0.11413, 0.11413, 0.11413]","[(None, 39, 46, 11, None), (None, 39, None, 12, None), (None, None, None, 13, None), 'win']",0.6902081840016763,0.7272727272727273,0.75
"[(39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (63, 55, 46, 14, 10)]","[-0.02587, 0.08693, 0.08693, 0.08693, 0.08693, 0.13413, 0.08693, 0.08693, 0.08693, 0.01227, 0.11413, 0.01227, 0.11413]","[(None, 39, None, 12, None), (None, None, None, 13, None), (None, None, None, 13, None), 'win']",0.5693863829983457,0.7272727272727273,0.9166666666666666,"[-0.02587, 0.08693, 0.08693, 0.08693, 0.08693, 0.13413, 0.08693, 0.08693, 0.08693, 0.01227, 0.11413, 0.01227, 0.11413]","[(None, 39, None, 12, None), (None, None, None, 13, None), (None, None, None, 13, None), 'win']",0.5532492419988557,0.7272727272727273,0.9166666666666666,"[-0.02587, 0.04347, 0.04347, 0.04347, 0.04347, 0.13413, 0.08693, 0.08693, 0.08693, 0.01227, 0.11413, 0.01227, 0.11413]","[(None, 39, None, 12, None), (None, None, 46, 13, None), (None, None, None, 13, None), 'win']",0.5692600900001707,0.7272727272727273,0.8333333333333334
"[(55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (55, 47, 54, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.1104, 0.1104, 0.1104, 0.1104, 0.1104, 0.1104, 0.0184, 0.0184, 0.0184, 0.0184, 0.11413, 0.11413, 0.17653, 0.11413]","[(None, 55, None, 13, None), (None, 55, None, 13, None), (47, 55, 54, None, None), 'win']",0.24081261199899018,0.7272727272727273,0.6666666666666666,"[0.1104, 0.1104, 0.1104, 0.1104, 0.1104, 0.1104, 0.0184, 0.0184, 0.0184, 0.0184, 0.11413, 0.11413, 0.17653, 0.11413]","[(None, 55, None, 13, None), (None, 55, None, 13, None), (47, 55, 54, None, None), 'win']",0.2442838999995729,0.7272727272727273,0.6666666666666666,"[0.1104, 0.1104, 0.1104, 0.1104, 0.1104, 0.1104, 0.0184, 0.0184, 0.0184, 0.0184, 0.11413, 0.11413, 0.17653, 0.11413]","[(None, 55, None, 13, None), (None, 55, None, 13, None), (47, 55, 54, None, None), 'win']",0.24947539799904916,0.7272727272727273,0.6666666666666666
"[(38, 30, 46, 10, 10), 3, (39, 38, 29, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.00093, 0.05453, 0.04707, 0.03227, 0.03893, 0.03893, 0.03893, 0.08693, 0.08693, 0.10187, 0.08693, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, None, 46, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.6293860360019607,0.7272727272727273,0.8333333333333334,"[0.00093, 0.05453, 0.04707, 0.03227, 0.03893, 0.03893, 0.03893, 0.08693, 0.08693, 0.10187, 0.08693, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, None, 46, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.6048921580004389,0.7272727272727273,0.8333333333333334,"[0.00093, 0.05453, 0.04707, 0.03227, 0.03893, 0.03893, 0.03893, 0.08693, 0.08693, 0.10187, 0.08693, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, None, 46, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.5911698890013213,0.7272727272727273,0.8333333333333334
