History,delta = 0.7,,time (delta = 0.7),action sparsity (delta = 0.7),mean predicate sparsity (delta = 0.7),delta = 0.8,,time (delta = 0.8),action sparsity (delta = 0.8),mean predicate sparsity (delta = 0.8),delta = 1.0,,time (delta = 1.0),action sparsity (delta = 1.0),mean predicate sparsity (delta = 1.0)
"[(55, 47, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[-0.264, -0.264, -0.264, -0.264, -0.07387, -0.264, -0.264, -0.264, -0.31493, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, None, None, 12, None), (None, None, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.9432656270000734,0.7272727272727273,0.8333333333333334,"[0.1104, 0.07067, 0.07067, 0.07067, -0.14533, -0.03693, 0.03467, 0.03467, 0.03467, -0.31493, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, 55, None, 13, None), (None, 47, None, None, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",0.9043911660010053,0.6363636363636364,0.75,"[0.1104, 0.02373, 0.02373, 0.02373, -0.00693, -0.03693, 0.03467, 0.03467, 0.03467, -0.31493, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, 55, None, 13, None), (None, 47, None, 13, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",0.8805074470001273,0.6363636363636364,0.6875
"[(47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.11787, 0.11787, 0.11787, 0.11787, 0.09867, 0.11787, 0.11787, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, 47, None, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.788031508000131,0.7272727272727273,0.6666666666666666,"[0.11787, 0.11787, 0.11787, 0.11787, 0.09867, 0.11787, 0.11787, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, 47, None, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.7953884080015996,0.7272727272727273,0.6666666666666666,"[0.11787, 0.11787, 0.11787, 0.11787, 0.09867, 0.11787, 0.11787, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, 47, None, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.7839201470014814,0.7272727272727273,0.6666666666666666
"[(39, 39, 29, 11, 10), 1, (38, 39, 29, 10, 10), 3, (37, 38, 29, 9, 10), 1, (45, 37, 52, 10, 10), 0, (44, 45, 42, 9, 10), 2, (45, 44, 52, 10, 10), 0, (44, 45, 42, 9, 10), 2, (36, 44, 52, 8, 10), 2, (28, 36, 19, 7, 10), 0, (36, 28, 35, 8, 10), 2, (28, 36, 29, 7, 10), 3, (27, 28, 35, 6, 10), 3, (19, 27, 19, 5, 10)]","[-0.00033, -0.00073, 0.0, 0.02947, 0.0, 0.02947, 0.0, 0.00053, 0.0, 0.00053, 0.0, -0.07587, -0.30147, -0.09933, 0.1052]","[(None, 37, 52, None, None), (None, None, 52, 8, None), (None, 28, 35, 6, None), 'holes']",0.9286144249999779,0.7272727272727273,0.6666666666666666,"[-0.00033, -0.00073, 0.0, 0.02947, 0.0, 0.02947, 0.0, 0.00053, 0.0, 0.00053, 0.0, -0.07587, -0.30147, -0.09933, 0.1052]","[(None, 37, 52, None, None), (None, None, 52, 8, None), (None, 28, 35, 6, None), 'holes']",0.9475427510005829,0.7272727272727273,0.6666666666666666,"[-0.00033, -0.00073, 0.0, 0.02947, 0.0, 0.02947, 0.0, 0.00053, 0.0, 0.00053, 0.0, -0.07587, -0.30147, -0.09933, 0.1052]","[(None, 37, 52, None, None), (None, None, 52, 8, None), (None, 28, 35, 6, None), 'holes']",0.9334741670027142,0.7272727272727273,0.6666666666666666
"[(39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.01507, -0.03187, 0.09413, 0.10907, 0.09413, 0.09413, 0.09413, 0.09413, 0.16507, 0.09413, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, 39, 46, 11, None), (None, None, None, 12, None), (None, None, None, 12, None), (None, 55, 54, 12, None), 'holes']",1.1440414669996244,0.6363636363636364,0.75,"[0.01507, -0.03187, -0.02587, 0.03387, -0.02587, -0.02587, 0.04707, 0.04707, 0.08253, 0.04707, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, 39, 46, 11, None), (None, 39, None, 12, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",1.1029452280017722,0.6363636363636364,0.625,"[0.01507, -0.03187, -0.02587, 0.03387, -0.02587, -0.02587, 0.04707, 0.04707, 0.08253, 0.04707, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, 39, 46, 11, None), (None, 39, None, 12, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",1.1028731519982102,0.6363636363636364,0.625
"[(39, 47, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (38, 39, 46, 10, 10), 3, (37, 38, 35, 9, 10), 2, (29, 37, 29, 8, 10)]","[0.03787, 0.03787, 0.04213, 0.04213, 0.064, 0.0448, 0.0448, 0.1104, 0.07067, 0.07067, 0.07067, -0.13467, -0.33387, 0.0004, -0.34427, -0.09333]","[(None, 47, None, 13, None), (None, 55, None, 13, None), (None, 47, None, None, None), 'holes']",1.3265216350009723,0.7272727272727273,0.8333333333333334,"[0.03787, 0.03787, 0.04213, 0.04213, 0.064, 0.0448, 0.0448, 0.1104, 0.07067, 0.07067, 0.07067, -0.13467, -0.33387, 0.0004, -0.34427, -0.09333]","[(None, 47, None, 13, None), (None, 55, None, 13, None), (None, 47, None, None, None), 'holes']",1.3422030299989274,0.7272727272727273,0.8333333333333334,"[0.03787, 0.03787, 0.04213, 0.04213, 0.064, 0.0448, 0.0448, 0.1104, 0.07067, 0.07067, 0.07067, -0.13467, -0.33387, 0.0004, -0.34427, -0.09333]","[(None, 47, None, 13, None), (None, 55, None, 13, None), (None, 47, None, None, None), 'holes']",1.4067641399997228,0.7272727272727273,0.8333333333333334
"[(45, 44, 52, 10, 10), 0, (53, 45, 52, 11, 10), 1, (61, 53, 59, 12, 10), 2, (62, 61, 46, 13, 10), 1, (62, 62, 46, 13, 10), 1, (62, 62, 46, 13, 10), 1, (62, 62, 46, 13, 10), 1, (62, 62, 54, 13, 10), 1, (62, 62, 54, 13, 10), 1, (62, 62, 54, 13, 10), 1, (61, 62, 59, 12, 10), 2, (62, 61, 54, 13, 10), 2, (54, 62, 54, 12, 10)]","[-0.0048, 0.0064, -0.0248, 0.03627, 0.10293, 0.10293, 0.10293, 0.03573, 0.03573, 0.03573, 0.03573, -0.33527, -0.33527, -0.113, -0.12913]","[(None, 61, 46, None, None), (None, 62, None, 13, None), (None, None, 59, None, None), 'holes']",0.9208342260026257,0.7272727272727273,0.8333333333333334,"[-0.0048, 0.0064, -0.0248, 0.03627, 0.10293, 0.10293, 0.10293, 0.0168, 0.0168, 0.0168, 0.0168, -0.33527, -0.33527, -0.113, -0.12913]","[(None, 61, 46, None, None), (None, 62, None, 13, None), (None, 62, 59, None, None), 'holes']",0.5666418729997531,0.7272727272727273,0.75,"[-0.0048, 0.0064, -0.0248, 0.03627, 0.10293, 0.10293, 0.10293, 0.0168, 0.0168, 0.0168, 0.0168, -0.33527, -0.33527, -0.113, -0.12913]","[(None, 61, 46, None, None), (None, 62, None, 13, None), (None, 62, 59, None, None), 'holes']",0.5527924019988859,0.7272727272727273,0.75
"[(11, 3, 35, 4, 10), 3, (10, 11, 19, 3, 10), 3, (11, 10, 35, 4, 10), 3, (3, 11, 35, 3, 10), 3, (2, 3, 19, 2, 10), 2, (3, 2, 35, 3, 10), 2, (3, 3, 19, 3, 10), 2, (4, 3, 29, 4, 10), 3, (4, 4, 19, 4, 10), 2, (5, 4, 29, 5, 10), 2, (13, 5, 29, 6, 10), 2, (21, 13, 19, 7, 10), 2, (29, 21, 29, 8, 10)]","[-0.00133, 0.02067, -0.00133, 0.00227, 0.00013, -0.0608, -0.0608, -0.05707, 0.0016, -0.0016, -0.0132, -0.088]","[(None, None, None, 2, None), (None, None, None, 4, None), 'holes']",2.527928696003073,0.8181818181818181,1.0,"[-0.00133, 0.02067, -0.00133, 0.00227, 0.00013, -0.0608, -0.0608, -0.05707, 0.0016, -0.0016, -0.0132, -0.088]","[(None, None, None, 2, None), (None, None, None, 4, None), 'holes']",2.549399606003135,0.8181818181818181,1.0,"[0.0024, 0.00373, 0.0024, 0.00507, 0.00033, -0.0304, -0.0304, -0.02853, 0.0016, -0.0016, -0.0132, -0.088]","[(None, 3, None, 2, None), (None, None, 19, 4, None), 'holes']",2.373587841000699,0.8181818181818181,0.75
"[(23, 23, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (38, 39, 46, 10, 10), 3, (37, 38, 29, 9, 10), 1, (36, 37, 52, 8, 10), 2, (37, 36, 35, 9, 10), 1, (45, 37, 46, 10, 10), 0, (44, 45, 42, 9, 10), 2, (45, 44, 46, 10, 10), 0, (44, 45, 42, 9, 10), 2, (52, 44, 52, 10, 10)]","[-0.056, 0.00507, -0.02133, -0.00427, -0.00053, 0.0576, 0.0, 0.0576, 0.0, -0.22173, -0.07653, -0.22173, -0.07653]","[(None, 23, None, 10, None), (37, None, None, None, None), (None, 45, 42, None, None), 'holes']",0.9800135890000092,0.7272727272727273,0.8333333333333334,"[-0.056, 0.00507, -0.02133, -0.00427, -0.00053, 0.0576, 0.0, 0.0576, 0.0, -0.22173, -0.07653, -0.22173, -0.07653]","[(None, 23, None, 10, None), (37, None, None, None, None), (None, 45, 42, None, None), 'holes']",0.9727240259999235,0.7272727272727273,0.8333333333333334,"[-0.056, 0.00253, -0.01067, -0.00213, -0.00027, 0.0576, 0.0, 0.0576, 0.0, -0.22173, -0.07653, -0.22173, -0.07653]","[(None, 23, None, 10, None), (37, None, 29, None, None), (None, 45, 42, None, None), 'holes']",0.9375667919994157,0.7272727272727273,0.75
"[(38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (31, 30, 46, 10, 10), 1, (31, 31, 29, 10, 10), 1, (30, 31, 29, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10), 1, (38, 39, 29, 10, 10), 3, (37, 38, 35, 9, 10), 2, (45, 37, 52, 10, 10), 0, (44, 45, 52, 9, 10), 2, (52, 44, 52, 10, 10)]","[-0.00213, 0.0, -0.0512, 0.0, -0.34427, -0.09333, -0.22173, -0.07653]","[(None, 45, 52, None, None), 'holes']",0.6902119740007038,0.9090909090909091,0.75,"[-0.00213, 0.0, -0.0512, 0.0, -0.34427, -0.09333, -0.22173, -0.07653]","[(None, 45, 52, None, None), 'holes']",0.6959501220007951,0.9090909090909091,0.75,"[-0.00213, 0.0, -0.0512, 0.0, -0.34427, -0.09333, -0.22173, -0.07653]","[(None, 45, 52, None, None), 'holes']",0.70354270900134,0.9090909090909091,0.75
"[(0, 0, 19, 0, 10), 2, (1, 0, 41, 1, 10), 2, (9, 1, 19, 2, 10), 2, (10, 9, 19, 3, 10), 3, (11, 10, 19, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (21, 13, 19, 7, 10), 2, (22, 21, 29, 8, 10), 2, (30, 22, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (37, 38, 35, 9, 10), 2, (29, 37, 29, 8, 10)]","[-0.05387, 0.0288, 0.0, 0.02213, 0.00747, -0.016, 0.00933, -0.10133, -0.068, -0.00573, -0.33467, -0.34427, -0.09333]","[(1, None, None, None, None), (12, 11, None, None, None), (None, 21, None, None, None), 'holes']",1.7446336169996357,0.7272727272727273,0.9166666666666666,"[-0.05387, 0.0288, 0.0, 0.02213, 0.00747, -0.016, 0.00933, -0.10133, -0.068, -0.00573, -0.33467, -0.34427, -0.09333]","[(1, None, None, None, None), (12, 11, None, None, None), (None, 21, None, None, None), 'holes']",1.7323247819986136,0.7272727272727273,0.9166666666666666,"[-0.05387, 0.0288, 0.0, 0.02213, 0.00747, -0.016, 0.00933, -0.10133, -0.068, -0.00573, -0.33467, -0.34427, -0.09333]","[(1, None, None, None, None), (12, 11, None, None, None), (None, 21, None, None, None), 'holes']",1.8000260109984083,0.7272727272727273,0.9166666666666666
"[(31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (38, 39, 29, 10, 10), 3, (37, 38, 29, 9, 10), 1, (36, 37, 35, 8, 10), 2, (37, 36, 35, 9, 10), 1, (45, 37, 52, 10, 10), 0, (53, 45, 54, 11, 10), 1, (52, 53, 52, 10, 10)]","[-0.0152, -0.04907, -0.0152, 0.00507, -0.02133, -0.00427, -0.00053, 0.022, 0.0, 0.022, -0.0016, -0.30147, -0.24587, -0.22173, -0.16127]","[(None, 31, None, 10, None), (37, None, None, None, None), (None, None, 54, 11, None), 'holes']",1.3947407909981848,0.7272727272727273,0.8333333333333334,"[-0.0152, -0.04907, -0.0152, 0.00507, -0.02133, -0.00427, -0.00053, 0.022, 0.0, 0.022, -0.0016, -0.30147, -0.24587, -0.22173, -0.16127]","[(None, 31, None, 10, None), (37, None, None, None, None), (None, None, 54, 11, None), 'holes']",1.3024954559987236,0.7272727272727273,0.8333333333333334,"[-0.0152, -0.04907, -0.0152, 0.00253, -0.01067, -0.00213, -0.00027, 0.022, 0.0, 0.022, -0.0016, -0.30147, -0.24587, -0.22173, -0.16127]","[(None, 31, None, 10, None), (37, None, 29, None, None), (None, None, 54, 11, None), 'holes']",1.247906648000935,0.7272727272727273,0.75
"[(31, 23, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.032, 0.02293, 0.04213, 0.04213, 0.0448, 0.1104, 0.1104, 0.1104, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, 47, None, 13, None), (None, 55, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.6943031369992241,0.7272727272727273,0.6666666666666666,"[0.032, 0.02293, 0.04213, 0.04213, 0.0448, 0.1104, 0.1104, 0.1104, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, 47, None, 13, None), (None, 55, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.6753071130005992,0.7272727272727273,0.6666666666666666,"[0.032, 0.02293, 0.04213, 0.04213, 0.0448, 0.1104, 0.1104, 0.1104, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, 47, None, 13, None), (None, 55, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.6836161179999181,0.7272727272727273,0.6666666666666666
"[(39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.09413, 0.16507, 0.09413, 0.10907, 0.09413, 0.10907, 0.09413, 0.16507, 0.09413, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, None, None, 12, None), (None, None, None, 12, None), (None, None, None, 12, None), (None, 55, 54, 12, None), 'holes']",1.24037388600118,0.6363636363636364,0.875,"[-0.03187, 0.0068, -0.03187, 0.03227, -0.02587, 0.03387, -0.02587, 0.05453, 0.04707, 0.08253, 0.04707, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, 39, 46, 11, None), (None, 39, None, 12, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",1.0787698969979829,0.6363636363636364,0.625,"[-0.03187, 0.0068, -0.03187, 0.03227, -0.02587, 0.03387, -0.02587, 0.05453, 0.04707, 0.08253, 0.04707, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, 39, 46, 11, None), (None, 39, None, 12, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",1.0603369249984098,0.6363636363636364,0.625
"[(47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.16507, 0.16507, 0.16507, 0.09413, 0.09413, 0.16507, 0.16507, 0.16507, 0.00747, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, None, 12, None), (None, None, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.9298142450024898,0.7272727272727273,0.8333333333333334,"[0.08253, 0.08253, 0.08253, 0.04707, 0.04707, 0.08253, 0.08253, 0.08253, 0.00747, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",0.8675927160002175,0.7272727272727273,0.6666666666666666,"[0.08253, 0.08253, 0.08253, 0.04707, 0.04707, 0.08253, 0.08253, 0.08253, 0.00747, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",0.8860643420011911,0.7272727272727273,0.6666666666666666
"[(39, 47, 46, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (55, 47, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.09413, 0.16507, 0.16507, 0.036, 0.036, 0.036, -0.20267, 0.01493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, None, 12, None), (None, 55, 54, None, None), (None, 55, 54, 12, None), 'holes']",0.7661402750018169,0.7272727272727273,0.75,"[0.04707, 0.08253, 0.08253, 0.00747, 0.00747, 0.00747, -0.31493, 0.01493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, 55, 54, 12, None), (None, 55, 54, 12, None), 'holes']",0.7541273159986304,0.7272727272727273,0.5833333333333334,"[0.04707, 0.08253, 0.08253, 0.00747, 0.00747, 0.00747, -0.31493, 0.01493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, 55, 54, 12, None), (None, 55, 54, 12, None), 'holes']",0.7565305279968015,0.7272727272727273,0.5833333333333334
"[(39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (38, 39, 46, 10, 10), 3, (37, 38, 29, 9, 10), 1, (45, 37, 52, 10, 10), 0, (44, 45, 42, 9, 10), 2, (45, 44, 52, 10, 10), 0, (44, 45, 52, 9, 10), 2, (52, 44, 52, 10, 10)]","[-0.0212, -0.0212, -0.0212, 0.00507, -0.02133, -0.00427, -0.00053, -0.0016, 0.0, 0.0576, 0.0, -0.22173, -0.07653, -0.22173, -0.07653]","[(31, None, None, None, None), (37, None, None, None, None), (None, 45, 42, None, None), 'holes']",1.0952591850000317,0.7272727272727273,0.9166666666666666,"[-0.0212, -0.0212, -0.0212, 0.00507, -0.02133, -0.00427, -0.00053, -0.0016, 0.0, 0.0576, 0.0, -0.22173, -0.07653, -0.22173, -0.07653]","[(31, None, None, None, None), (37, None, None, None, None), (None, 45, 42, None, None), 'holes']",1.1514153280004393,0.7272727272727273,0.9166666666666666,"[-0.0106, -0.0106, -0.0106, 0.00253, -0.01067, -0.00213, -0.00027, -0.0016, 0.0, 0.0576, 0.0, -0.22173, -0.07653, -0.22173, -0.07653]","[(31, None, 46, None, None), (37, None, 29, None, None), (None, 45, 42, None, None), 'holes']",1.010692027000914,0.7272727272727273,0.75
"[(5, 5, 19, 5, 10), 2, (5, 5, 19, 5, 10), 2, (6, 5, 29, 6, 10), 2, (6, 6, 19, 6, 10), 1, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (47, 39, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[-0.07733, 0.096, -0.01947, 0.04987, -0.00347, 0.08267, 0.1536, 0.06987, -0.01707, -0.006, -0.33387, -0.3256, -0.05333]","[(None, 5, None, None, None), (None, None, None, 8, None), (None, None, None, 11, None), 'holes']",2.1441835529985838,0.7272727272727273,1.0,"[-0.0066, -0.0066, -0.00483, 0.01707, -0.01707, 0.04267, 0.01067, 0.08267, 0.1536, 0.06987, -0.01707, -0.006, -0.33387, -0.3256, -0.05333]","[(None, 6, 19, 6, None), (None, 14, None, 8, None), (None, None, None, 11, None), 'holes']",2.0524216320009145,0.7272727272727273,0.75,"[-0.0066, -0.0066, -0.00483, 0.01707, -0.01707, 0.04267, 0.01067, 0.08267, 0.1536, 0.06987, -0.01707, -0.006, -0.33387, -0.3256, -0.05333]","[(None, 6, 19, 6, None), (None, 14, None, 8, None), (None, None, None, 11, None), 'holes']",2.0673902920025284,0.7272727272727273,0.75
"[(47, 39, 54, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.16507, 0.09413, 0.16507, 0.16507, -0.264, -0.264, 0.16507, 0.00747, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, None, None, 12, None), (None, None, None, 12, None), (None, 55, 54, 12, None), 'holes']",1.0106321439998283,0.7272727272727273,0.8333333333333334,"[0.08253, 0.04707, 0.08253, 0.08253, 0.03467, 0.03467, 0.08253, 0.00747, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",0.9715092340011324,0.7272727272727273,0.6666666666666666,"[0.08253, 0.04707, 0.08253, 0.08253, 0.03467, 0.03467, 0.08253, 0.00747, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",0.9554649150013574,0.7272727272727273,0.6666666666666666
"[(22, 14, 19, 8, 10), 2, (30, 22, 46, 9, 10), 2, (38, 30, 46, 10, 10), 3, (30, 38, 29, 9, 10), 2, (22, 30, 19, 8, 10), 1, (30, 22, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (38, 30, 46, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 29, 10, 10), 3, (37, 38, 35, 9, 10), 2, (29, 37, 29, 8, 10)]","[0.00573, 0.00373, 0.01, 0.00373, 0.022, 0.01813, 0.02507, 0.01813, 0.052, 0.08827, 0.1496, 0.08827, -0.00107, -0.00027, -0.00107, -0.00027, -0.34427, -0.33467, -0.34427, -0.09333]","[(None, 30, 19, None, None), (38, None, None, None, None), (None, None, None, 10, None), (None, 38, 35, None, None), 'holes']",1.5427004330013006,0.6363636363636364,0.875,"[0.00573, 0.00373, 0.01, 0.00373, 0.022, 0.01813, 0.02507, 0.01813, 0.06293, 0.02987, 0.08, 0.02987, -0.00107, -0.00027, -0.00107, -0.00027, -0.34427, -0.33467, -0.34427, -0.09333]","[(None, 30, 19, None, None), (38, None, None, None, None), (None, 30, None, 10, None), (None, 38, 35, None, None), 'holes']",1.4017491320009867,0.6363636363636364,0.8125,"[0.00573, 0.00373, 0.01, 0.00373, 0.022, 0.01813, 0.02507, 0.01813, 0.06293, 0.02987, 0.08, 0.02987, -0.00107, -0.00027, -0.00107, -0.00027, -0.34427, -0.33467, -0.34427, -0.09333]","[(None, 30, 19, None, None), (38, None, None, None, None), (None, 30, None, 10, None), (None, 38, 35, None, None), 'holes']",1.3859440539999923,0.6363636363636364,0.8125
