History,delta = 0.7,,time (delta = 0.7),action sparsity (delta = 0.7),mean predicate sparsity (delta = 0.7),delta = 0.8,,time (delta = 0.8),action sparsity (delta = 0.8),mean predicate sparsity (delta = 0.8),delta = 1.0,,time (delta = 1.0),action sparsity (delta = 1.0),mean predicate sparsity (delta = 1.0)
"[(55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (47, 47, 54, 12, 10), 2, (39, 47, 46, 11, 10)]","[0.03067, 0.03067, -0.06347, 0.03227, 0.03227, 0.03227, -0.02587, 0.11787, 0.03067, 0.03067, -0.06347, 0.00827, 0.00827, -0.12347, 0.06747]","[(None, 47, None, 12, None), (None, 39, None, 12, None), (None, 47, None, 12, None), 'specific_part']",0.4553162660013186,0.7272727272727273,0.75,"[0.03067, 0.03067, -0.06347, 0.03227, 0.03227, 0.03227, -0.02587, 0.11787, 0.03067, 0.03067, -0.06347, 0.00827, 0.00827, -0.12347, 0.06747]","[(None, 47, None, 12, None), (None, 39, None, 12, None), (None, 47, None, 12, None), 'specific_part']",0.47483192999789026,0.7272727272727273,0.75,"[0.03067, 0.03067, -0.06347, 0.03227, 0.03227, 0.03227, -0.02587, 0.11787, 0.03067, 0.03067, -0.06347, 0.00827, 0.00827, -0.12347, 0.06747]","[(None, 47, None, 12, None), (None, 39, None, 12, None), (None, 47, None, 12, None), 'specific_part']",0.45921053999700234,0.7272727272727273,0.75
"[(11, 3, 19, 4, 10), 3, (3, 11, 35, 3, 10), 3, (3, 3, 35, 3, 10), 2, (4, 3, 29, 4, 10), 3, (4, 4, 29, 4, 10), 2, (5, 4, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (5, 13, 19, 5, 10), 2, (5, 5, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (14, 13, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10)]","[0.0112, 0.04533, -0.02933, 0.01067, -0.13867, -0.06093, -0.16027, -0.06093, -0.06093, 0.12747, 0.22587, 0.18987, 0.12667]","[(None, 11, 35, None, None), (None, 4, None, None, None), (None, None, None, 6, None), 'specific_part']",0.9329780460029724,0.7272727272727273,0.9166666666666666,"[0.0112, 0.04533, -0.02933, 0.01067, -0.13867, -0.06093, -0.16027, -0.06093, -0.06093, 0.12747, 0.22587, 0.18987, 0.12667]","[(None, 11, 35, None, None), (None, 4, None, None, None), (None, None, None, 6, None), 'specific_part']",0.9003958939974837,0.7272727272727273,0.9166666666666666,"[0.0112, 0.0476, 0.0124, 0.0208, -0.1136, -0.06187, -0.0768, -0.06187, -0.06187, 0.12747, 0.22587, 0.18987, 0.12667]","[(None, 11, 35, None, None), (None, None, None, 5, None), (None, 5, None, 6, None), 'specific_part']",0.8920653770001081,0.7272727272727273,0.8333333333333334
"[(3, 11, 35, 3, 10), 3, (3, 3, 35, 3, 10), 2, (4, 3, 29, 4, 10), 3, (4, 4, 29, 4, 10), 2, (5, 4, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (5, 13, 19, 5, 10), 2, (5, 5, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (14, 13, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (22, 23, 29, 8, 10)]","[0.04533, -0.02933, 0.01067, -0.13867, -0.06093, -0.16027, -0.06093, -0.06093, 0.22587, 0.18987, 0.12667, -0.06107]","[(None, 4, None, None, None), (None, None, None, 6, None), 'specific_part']",0.7926606760011055,0.8181818181818181,1.0,"[0.04533, -0.02933, 0.01067, -0.13867, -0.06093, -0.16027, -0.06093, -0.06093, 0.22587, 0.18987, 0.12667, -0.06107]","[(None, 4, None, None, None), (None, None, None, 6, None), 'specific_part']",0.8068359930002771,0.8181818181818181,1.0,"[0.0476, 0.0124, 0.0208, -0.1136, -0.06187, -0.0768, -0.06187, -0.06187, 0.22587, 0.18987, 0.12667, -0.06107]","[(None, None, None, 5, None), (None, 5, None, 6, None), 'specific_part']",0.79563624200091,0.8181818181818181,0.875
"[(4, 3, 29, 4, 10), 3, (4, 4, 29, 4, 10), 2, (5, 4, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (5, 13, 19, 5, 10), 2, (5, 5, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (14, 13, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (22, 23, 29, 8, 10), 1, (21, 22, 29, 7, 10), 3, (22, 21, 19, 8, 10)]","[0.01467, -0.08667, -0.0612, -0.02187, 0.096, 0.096, -0.02413, -0.00347, 0.12667, -0.06107, 0.09973, 0.11093]","[(5, None, None, None, None), (None, None, None, 8, None), 'specific_part']",0.8089936379983556,0.8181818181818181,1.0,"[0.01467, -0.08667, -0.0612, -0.02187, 0.01707, 0.01707, -0.05547, 0.01067, 0.12667, -0.06107, 0.09973, 0.11093]","[(5, None, None, None, None), (None, 14, None, 8, None), 'specific_part']",0.6808120519999648,0.8181818181818181,0.875,"[0.00733, -0.04333, -0.0306, -0.01093, 0.01707, 0.01707, -0.05547, 0.01067, 0.12667, -0.06107, 0.09973, 0.11093]","[(5, None, 19, None, None), (None, 14, None, 8, None), 'specific_part']",0.6440297289991577,0.8181818181818181,0.75
"[(22, 21, 19, 8, 10), 2, (14, 22, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (7, 6, 19, 7, 10), 1, (7, 7, 19, 7, 10), 1, (6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10)]","[0.0008, -0.11947, -0.0592, -0.032, -0.00667, -0.01253, -0.0648, -0.02827, 0.18987, 0.17173, 0.18987, 0.12667]","[(None, None, None, 7, None), (14, None, None, None, None), 'specific_part']",0.8093963989995245,0.8181818181818181,1.0,"[0.0004, -0.05973, -0.0296, -0.016, -0.00667, -0.01253, -0.0648, -0.02827, 0.18987, 0.17173, 0.18987, 0.12667]","[(None, None, 19, 7, None), (14, None, None, None, None), 'specific_part']",0.8234602470001846,0.8181818181818181,0.875,"[-0.0008, -0.00267, -0.01227, -0.01547, -0.00667, -0.01253, -0.0648, -0.02827, 0.18987, 0.17173, 0.18987, 0.12667]","[(None, 7, None, 7, None), (14, None, None, None, None), 'specific_part']",0.6659106400002202,0.8181818181818181,0.875
"[(14, 22, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (7, 6, 19, 7, 10), 1, (7, 7, 19, 7, 10), 1, (6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10)]","[-0.0448, -0.04373, -0.0592, -0.032, -0.032, -0.0592, -0.04527, -0.02067, -0.02453, -0.02067, -0.0648, -0.02827, -0.0648, -0.01253, 0.17173, 0.18987, 0.12667, -0.06107]","[(7, None, None, None, None), (None, None, None, 7, None), (6, None, None, None, None), (14, None, None, None, None), 'specific_part']",1.3391159489983693,0.6363636363636364,1.0,"[-0.0448, -0.04373, -0.06067, -0.03467, -0.03467, -0.06067, -0.04527, -0.02067, -0.02453, -0.02067, -0.0648, -0.02827, -0.0648, -0.01253, 0.17173, 0.18987, 0.12667, -0.06107]","[(7, None, None, None, None), (None, 6, None, None, None), (6, None, None, None, None), (14, None, None, None, None), 'specific_part']",1.256917152000824,0.6363636363636364,1.0,"[-0.0448, -0.04373, -0.06067, -0.03467, -0.03467, -0.06067, -0.02263, -0.01033, -0.01227, -0.01033, -0.0648, -0.02827, -0.0648, -0.01253, 0.17173, 0.18987, 0.12667, -0.06107]","[(7, None, None, None, None), (None, 6, None, None, None), (6, None, 29, None, None), (14, None, None, None, None), 'specific_part']",1.223768834999646,0.6363636363636364,0.9375
"[(6, 14, 29, 6, 10), 2, (7, 6, 19, 7, 10), 1, (7, 7, 19, 7, 10), 1, (6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10)]","[-0.0592, -0.032, -0.032, -0.0592, -0.04527, -0.02067, -0.02453, -0.02067, -0.0648, -0.02827, -0.0648, -0.01253, 0.18987, 0.12667, -0.06107, -0.16347]","[(None, None, None, 7, None), (6, None, None, None, None), (14, None, None, None, None), 'specific_part']",1.1221599730015441,0.7272727272727273,1.0,"[-0.06067, -0.03467, -0.03467, -0.06067, -0.04527, -0.02067, -0.02453, -0.02067, -0.0648, -0.02827, -0.0648, -0.01253, 0.18987, 0.12667, -0.06107, -0.16347]","[(None, 6, None, None, None), (6, None, None, None, None), (14, None, None, None, None), 'specific_part']",1.0758389059992624,0.7272727272727273,1.0,"[-0.06067, -0.03467, -0.03467, -0.06067, -0.02263, -0.01033, -0.01227, -0.01033, -0.0648, -0.02827, -0.0648, -0.01253, 0.18987, 0.12667, -0.06107, -0.16347]","[(None, 6, None, None, None), (6, None, 29, None, None), (14, None, None, None, None), 'specific_part']",0.9819120020001719,0.7272727272727273,0.9166666666666666
"[(7, 6, 19, 7, 10), 1, (7, 7, 19, 7, 10), 1, (6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10)]","[-0.032, -0.032, -0.0592, -0.11947, -0.0536, -0.1068, -0.00347, -0.01947, -0.00347, 0.12667, -0.06107, -0.16347, -0.16347]","[(None, None, None, 7, None), (None, None, None, 7, None), (None, None, None, 8, None), 'specific_part']",1.2370265089994064,0.7272727272727273,1.0,"[-0.01547, -0.01547, -0.0072, 0.0072, -0.01013, -0.00933, -0.05013, 0.01067, -0.01707, 0.01067, 0.12667, -0.06107, -0.16347, -0.16347]","[(None, 7, None, 6, None), (None, 15, 29, 7, None), (None, 14, None, 8, None), 'specific_part']",0.8492010129994014,0.7272727272727273,0.6666666666666666,"[-0.01547, -0.01547, -0.0072, 0.0072, -0.01013, -0.00933, -0.05013, 0.01067, -0.01707, 0.01067, 0.12667, -0.06107, -0.16347, -0.16347]","[(None, 7, None, 6, None), (None, 15, 29, 7, None), (None, 14, None, 8, None), 'specific_part']",0.8343791199986299,0.7272727272727273,0.6666666666666666
"[(7, 7, 19, 7, 10), 1, (6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10)]","[-0.032, -0.0592, -0.04527, -0.02067, -0.02453, -0.02067, -0.00853, 0.06613, -0.00853, -0.05653, -0.06107, -0.16347, -0.16347, -0.0912]","[(None, None, None, 7, None), (6, None, None, None, None), (None, None, None, 9, None), 'specific_part']",1.1381942379994143,0.7272727272727273,1.0,"[-0.03467, -0.06067, -0.04527, -0.02067, -0.02453, -0.02067, -0.0608, 0.0432, -0.0608, -0.056, -0.06107, -0.16347, -0.16347, -0.0912]","[(None, 6, None, None, None), (6, None, None, None, None), (None, 15, None, 9, None), 'specific_part']",0.9559369769995101,0.7272727272727273,0.9166666666666666,"[-0.03467, -0.06067, -0.02263, -0.01033, -0.01227, -0.01033, -0.0608, 0.0432, -0.0608, -0.056, -0.06107, -0.16347, -0.16347, -0.0912]","[(None, 6, None, None, None), (6, None, 29, None, None), (None, 15, None, 9, None), 'specific_part']",0.8997303520009154,0.7272727272727273,0.8333333333333334
"[(6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10)]","[-0.0592, -0.11947, -0.0536, -0.08187, -0.024, -0.04427, -0.024, 0.088, -0.03733, -0.068, -0.068, -0.16347, -0.16347, -0.0912, -0.0912]","[(None, None, None, 7, None), (15, None, None, None, None), (None, 31, None, None, None), 'specific_part']",1.0619931779983744,0.7272727272727273,1.0,"[0.0072, -0.01013, -0.00933, -0.08187, -0.024, -0.04427, -0.024, 0.088, -0.03733, -0.068, -0.068, -0.16347, -0.16347, -0.0912, -0.0912]","[(None, 15, 29, 7, None), (15, None, None, None, None), (None, 31, None, None, None), 'specific_part']",0.9153502910012321,0.7272727272727273,0.8333333333333334,"[0.0072, -0.01013, -0.00933, -0.08187, -0.024, -0.04427, -0.024, 0.088, -0.03733, -0.068, -0.068, -0.16347, -0.16347, -0.0912, -0.0912]","[(None, 15, 29, 7, None), (15, None, None, None, None), (None, 31, None, None, None), 'specific_part']",0.9209924079987104,0.7272727272727273,0.8333333333333334
"[(14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10)]","[-0.11947, -0.0536, -0.08187, -0.024, -0.04427, -0.024, 0.088, -0.03733, -0.068, -0.068, -0.16347, -0.0912, -0.0912, -0.0912]","[(None, None, None, 7, None), (15, None, None, None, None), (None, 31, None, None, None), 'specific_part']",1.0359942069990211,0.7272727272727273,1.0,"[-0.01013, -0.00933, -0.08187, -0.024, -0.04427, -0.024, 0.088, -0.03733, -0.068, -0.068, -0.16347, -0.0912, -0.0912, -0.0912]","[(None, 15, 29, 7, None), (15, None, None, None, None), (None, 31, None, None, None), 'specific_part']",0.8993827609992877,0.7272727272727273,0.8333333333333334,"[-0.01013, -0.00933, -0.08187, -0.024, -0.04427, -0.024, 0.088, -0.03733, -0.068, -0.068, -0.16347, -0.0912, -0.0912, -0.0912]","[(None, 15, 29, 7, None), (15, None, None, None, None), (None, 31, None, None, None), 'specific_part']",0.9051681579985598,0.7272727272727273,0.8333333333333334
"[(15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10)]","[-0.08187, -0.024, -0.04427, -0.024, 0.088, -0.03733, -0.068, -0.068, -0.0912, -0.0912, -0.0912, -0.0912]","[(15, None, None, None, None), (None, 31, None, None, None), 'specific_part']",0.6753912880012649,0.8181818181818181,1.0,"[-0.08187, -0.024, -0.04427, -0.024, 0.088, -0.03733, -0.068, -0.068, -0.0912, -0.0912, -0.0912, -0.0912]","[(15, None, None, None, None), (None, 31, None, None, None), 'specific_part']",0.6894792019993474,0.8181818181818181,1.0,"[-0.08187, -0.024, -0.04427, -0.024, 0.088, -0.03733, -0.068, -0.068, -0.0912, -0.0912, -0.0912, -0.0912]","[(15, None, None, None, None), (None, 31, None, None, None), 'specific_part']",0.6744277539983159,0.8181818181818181,1.0
"[(0, 0, 19, 0, 10), 2, (1, 0, 41, 1, 10), 2, (9, 1, 41, 2, 10), 3, (1, 9, 19, 1, 10), 2, (2, 1, 19, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (20, 12, 19, 6, 10), 2, (21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10)]","[0.0168, -0.05933, -0.01867, -0.05933, 0.0064, -0.00267, -0.0016, 0.0, 0.00827, -0.00187, 0.07253, 0.00187, 0.1392, 0.11093, 0.22587, 0.18987]","[(2, None, None, None, None), (20, None, None, None, None), (13, None, None, None, None), 'specific_part']",0.9391270870000881,0.7272727272727273,1.0,"[0.0168, -0.05933, -0.01867, -0.05933, 0.0064, -0.00267, -0.0016, 0.0, 0.00827, -0.00187, 0.07253, 0.00187, 0.1392, 0.11093, 0.22587, 0.18987]","[(2, None, None, None, None), (20, None, None, None, None), (13, None, None, None, None), 'specific_part']",0.9175363149988698,0.7272727272727273,1.0,"[0.0168, -0.05933, -0.01867, -0.05933, 0.0064, -0.00267, -0.0016, 0.0, 0.00827, -0.00187, 0.07253, 0.00187, 0.1392, 0.11093, 0.22587, 0.18987]","[(2, None, None, None, None), (20, None, None, None, None), (13, None, None, None, None), 'specific_part']",0.9298598659988784,0.7272727272727273,1.0
"[(1, 0, 41, 1, 10), 2, (9, 1, 41, 2, 10), 3, (1, 9, 19, 1, 10), 2, (2, 1, 19, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (20, 12, 19, 6, 10), 2, (21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10)]","[-0.05933, -0.01867, -0.05933, 0.0064, -0.00267, -0.0016, 0.0, 0.00827, -0.00187, 0.07253, 0.00187, 0.11093, 0.22587, 0.18987, 0.20427]","[(2, None, None, None, None), (20, None, None, None, None), (13, None, None, None, None), 'specific_part']",0.9150779470000998,0.7272727272727273,1.0,"[-0.05933, -0.01867, -0.05933, 0.0064, -0.00267, -0.0016, 0.0, 0.00827, -0.00187, 0.07253, 0.00187, 0.11093, 0.22587, 0.18987, 0.20427]","[(2, None, None, None, None), (20, None, None, None, None), (13, None, None, None, None), 'specific_part']",0.8826837279993924,0.7272727272727273,1.0,"[-0.05933, -0.01867, -0.05933, 0.0064, -0.00267, -0.0016, 0.0, 0.00827, -0.00187, 0.07253, 0.00187, 0.11093, 0.22587, 0.18987, 0.20427]","[(2, None, None, None, None), (20, None, None, None, None), (13, None, None, None, None), 'specific_part']",0.8914480250023189,0.7272727272727273,1.0
"[(9, 1, 41, 2, 10), 3, (1, 9, 19, 1, 10), 2, (2, 1, 19, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (20, 12, 19, 6, 10), 2, (21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10)]","[0.0264, -0.02813, -0.02453, 0.02107, 0.0, -0.00987, 0.0, 0.06133, 0.0, 0.09227, 0.01493, 0.00227, 0.0, 0.01853, 0.01333, 0.22587, 0.18987, 0.20427, 0.26133]","[(3, 2, 19, None, None), (21, None, None, None, None), (14, None, None, None, None), (None, None, 46, 9, None), 'specific_part']",1.0419694520023768,0.6363636363636364,0.8125,"[0.0264, -0.02813, -0.02453, 0.02107, 0.0, -0.00987, 0.0, 0.06133, 0.0, 0.09227, 0.01493, 0.00227, 0.0, 0.01853, 0.01333, 0.22587, 0.18987, 0.20427, 0.26133]","[(3, 2, 19, None, None), (21, None, None, None, None), (14, None, None, None, None), (None, None, 46, 9, None), 'specific_part']",1.049578083002416,0.6363636363636364,0.8125,"[0.0264, -0.02813, -0.02453, 0.01053, 0.0, -0.00493, 0.0, 0.06133, 0.0, 0.09227, 0.01493, 0.00227, 0.0, 0.01853, 0.01333, 0.22587, 0.18987, 0.20427, 0.26133]","[(3, 2, 19, None, None), (21, None, 29, None, None), (14, None, None, None, None), (None, None, 46, 9, None), 'specific_part']",1.019307843002025,0.6363636363636364,0.75
"[(1, 9, 19, 1, 10), 2, (2, 1, 19, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (20, 12, 19, 6, 10), 2, (21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10)]","[-0.02813, -0.02453, 0.02107, 0.0, -0.00987, 0.0, 0.06133, 0.0, 0.09227, 0.01493, 0.00227, 0.0, 0.01853, 0.01333, 0.18987, 0.20427, 0.26133, 0.20427]","[(3, 2, 19, None, None), (21, None, None, None, None), (14, None, None, None, None), (None, None, 46, 9, None), 'specific_part']",1.0150085980021686,0.6363636363636364,0.8125,"[-0.02813, -0.02453, 0.02107, 0.0, -0.00987, 0.0, 0.06133, 0.0, 0.09227, 0.01493, 0.00227, 0.0, 0.01853, 0.01333, 0.18987, 0.20427, 0.26133, 0.20427]","[(3, 2, 19, None, None), (21, None, None, None, None), (14, None, None, None, None), (None, None, 46, 9, None), 'specific_part']",1.0397434839978814,0.6363636363636364,0.8125,"[-0.02813, -0.02453, 0.01053, 0.0, -0.00493, 0.0, 0.06133, 0.0, 0.09227, 0.01493, 0.00227, 0.0, 0.01853, 0.01333, 0.18987, 0.20427, 0.26133, 0.20427]","[(3, 2, 19, None, None), (21, None, 29, None, None), (14, None, None, None, None), (None, None, 46, 9, None), 'specific_part']",0.9990756920014974,0.6363636363636364,0.75
"[(2, 1, 19, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (20, 12, 19, 6, 10), 2, (21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10), 1, (31, 23, 29, 10, 10)]","[-0.02453, 0.02107, 0.0, -0.00987, 0.0, 0.06133, 0.0, 0.09227, 0.01493, 0.00227, 0.0, 0.01853, 0.01333, 0.20427, 0.26133, 0.20427, -0.06107]","[(3, 2, 19, None, None), (21, None, None, None, None), (14, None, None, None, None), (None, None, 46, 9, None), 'specific_part']",1.0255724970011215,0.6363636363636364,0.8125,"[-0.02453, 0.02107, 0.0, -0.00987, 0.0, 0.06133, 0.0, 0.09227, 0.01493, 0.00227, 0.0, 0.01853, 0.01333, 0.20427, 0.26133, 0.20427, -0.06107]","[(3, 2, 19, None, None), (21, None, None, None, None), (14, None, None, None, None), (None, None, 46, 9, None), 'specific_part']",1.0260923570021987,0.6363636363636364,0.8125,"[-0.02453, 0.01053, 0.0, -0.00493, 0.0, 0.06133, 0.0, 0.09227, 0.01493, 0.00227, 0.0, 0.01853, 0.01333, 0.20427, 0.26133, 0.20427, -0.06107]","[(3, 2, 19, None, None), (21, None, 29, None, None), (14, None, None, None, None), (None, None, 46, 9, None), 'specific_part']",0.9998927939996065,0.6363636363636364,0.75
"[(3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (20, 12, 19, 6, 10), 2, (21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10)]","[0.02107, 0.0, -0.00987, 0.0, 0.06133, 0.0, 0.09227, 0.01493, 0.00227, 0.0, 0.01853, 0.01333, 0.26133, 0.20427, -0.06107, -0.16347]","[(21, None, None, None, None), (14, None, None, None, None), (None, None, 46, 9, None), 'specific_part']",0.9131011149984261,0.7272727272727273,0.9166666666666666,"[0.02107, 0.0, -0.00987, 0.0, 0.06133, 0.0, 0.09227, 0.01493, 0.00227, 0.0, 0.01853, 0.01333, 0.26133, 0.20427, -0.06107, -0.16347]","[(21, None, None, None, None), (14, None, None, None, None), (None, None, 46, 9, None), 'specific_part']",0.9354612579991226,0.7272727272727273,0.9166666666666666,"[0.01053, 0.0, -0.00493, 0.0, 0.06133, 0.0, 0.09227, 0.01493, 0.00227, 0.0, 0.01853, 0.01333, 0.26133, 0.20427, -0.06107, -0.16347]","[(21, None, 29, None, None), (14, None, None, None, None), (None, None, 46, 9, None), 'specific_part']",0.8792895970000245,0.7272727272727273,0.8333333333333334
"[(11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (20, 12, 19, 6, 10), 2, (21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (31, 39, 46, 10, 10)]","[0.0, -0.00987, 0.0, 0.06133, 0.0, 0.09227, 0.01493, 0.0152, 0.0272, -0.048, 0.00827, 0.20427, -0.06107, -0.16347, -0.0912]","[(21, None, None, None, None), (14, None, None, None, None), (22, None, None, None, None), 'specific_part']",0.9336953739984892,0.7272727272727273,1.0,"[0.0072, -0.00053, 0.08267, -0.0016, 0.0152, 0.0272, 0.00133, 0.0, 0.00573, 0.00373, 0.20427, -0.06107, -0.16347, -0.0912]","[(None, 12, None, 6, None), (22, None, None, None, None), (22, 30, 29, None, None), 'specific_part']",0.7901855229974899,0.7272727272727273,0.75,"[0.0072, -0.00053, 0.08267, -0.0016, 0.0152, 0.0272, 0.00133, 0.0, 0.00573, 0.00373, 0.20427, -0.06107, -0.16347, -0.0912]","[(None, 12, None, 6, None), (22, None, None, None, None), (22, 30, 29, None, None), 'specific_part']",0.7892662420017587,0.7272727272727273,0.75
